Latitude,Longitude
43.7624647,-87.7477484
44.1878886,-88.4542597
44.0129408,-88.6004882
44.5021822,-88.0116943
43.0617525,-87.8798289
43.4810866,-89.7320341
42.672694,-88.281381
43.1000762,-88.486853
43.3558241,-88.1949663
42.6878014,-89.0334048
44.8123694,-91.5122165
42.931325,-88.82794
44.5013095,-88.012306
43.4483248,-88.826341
42.9856117,-87.9355419
43.059273,-89.401513
43.7946766,-91.2471427
43.7775804,-88.4313103
43.0660369,-89.4019315
45.8940769,-89.7018333
43.286671,-89.754114
42.7317886,-87.8264831
44.5331501,-88.0661792
43.076654,-89.4319558
42.5486756,-89.0082232
42.6612269,-88.496108
43.1641812,-88.1373915
44.0949043,-87.6764511
43.7834817,-90.0746493
45.0722262,-87.6175353
43.200168,-88.6964498
43.0743635,-87.9765372
NA,
43.0013586,-88.0234228
44.2787298,-88.3933743
43.0252276,-102.5585371
34.8570539,-87.1189439
17.7336768,-64.7515758
43.0408561,-88.024865
42.5699478,-87.9354718
44.4745585,-87.9429275
43.09769,-87.914964
43.256444,-87.9262582
44.8150394,-91.4529231
44.0275281,-88.5956277
44.8899641,-89.5802651
42.8600366,-87.9541568
42.8600366,-87.9541568
43.0656747,-88.4674576
43.3236103,-87.9283538
42.6689907,-88.97739
45.928181,-89.251018
44.5781265,-91.2120197
44.183074,-89.246151
43.6486326,-90.3450534
43.9442903,-90.8141501
44.6211996,-91.9635052
45.2969166,-92.3609411
43.9744507,-89.8213075
44.8651916,-88.1279351
44.9538569,-90.9194377
42.6836862,-90.1104174
45.4871998,-89.7338961
45.1021209,-91.501713
45.3974764,-91.8405521
44.3644751,-91.3186449
44.0252733,-88.1539488
45.3017383,-92.7005675
42.833992,-89.0439894
43.9840774,-90.515593
43.8354846,-88.8173639
42.8438395,-90.7088165
44.5573869,-90.607114
41.2113845,-95.9313043
45.9316135,-90.4419674
44.381352,-88.733946
43.631891,-88.74592
45.45473,-91.11013
46.6975411,-92.1027222
43.0216941,-91.1128739
45.7746807,-92.6867177
45.8414373,-91.8703438
44.303288,-90.8552205
44.345498,-89.0763578
44.9608523,-92.7174653
46.0355144,-91.4884142
45.4088993,-92.6428225
43.322528,-89.035324
45.1755675,-89.6817637
44.8831315,-91.9015286
43.3391143,-90.3828432
45.7423472,-91.9265883
42.920811,-89.2102759
43.1333699,-90.7081806
NA,
44.761313,-88.566679
NA,
43.5516755,-90.8884737
44.8647749,-92.6023451
45.1417251,-89.139442
43.5495779,-89.9930399
42.9517344,-90.1295273
45.5308808,-92.0287123
42.7195987,-90.4581331
43.9784864,-88.941162
44.8963283,-87.8654865
42.5981917,-88.5397642
44.8323928,-87.3519326
46.5686622,-90.8883105
43.0420044,-88.0253493
44.187021,-88.4537599
44.2904475,-105.5180669
44.808659,-106.975756
43.034754,-108.418676
41.5847931,-109.2357623
42.8482508,-106.308183
41.140603,-104.8165116
43.4806781,-110.7496446
41.3129868,-105.5565052
41.242659,-110.990517
42.840792,-106.22635
42.8412094,-106.2319738
41.602946,-109.2478813
44.3786995,-108.0390997
42.758913,-105.3807271
43.8488094,-104.1897744
43.6481402,-108.1985138
42.049908,-104.9606981
44.0131746,-107.9491416
42.0828261,-104.1936148
44.3503498,-106.7063996
44.825804,-108.390286
44.7566547,-108.769572
44.4088726,-104.3740918
44.5265642,-109.0737845
42.7187783,-110.9310786
42.7541704,-104.4460919
41.7898009,-110.5413759
41.7869342,-107.261785
29.9353329,-96.8762482
30.0477861,-95.2586217
30.2956234,-97.8251456
29.5340429,-95.1260246
33.175862,-97.0866238
32.5676479,-97.0957088
29.9257621,-95.6315018
33.0147787,-96.7897247
29.6411341,-95.1622681
NA,
30.5670699,-97.6512507
NA,
32.8843562,-96.4661621
32.8634263,-97.1853694
32.6466454,-97.4186261
31.7904799,-106.2645126
32.874795,-96.7712321
29.604719,-95.62025
29.5302075,-98.5898738
29.6162229,-98.4743864
30.0084891,-97.8531164
29.5981021,-95.6243564
30.2035005,-95.4572227
32.7789657,-96.5692005
27.6863586,-97.3753236
33.2206581,-96.9135249
32.6829476,-97.1168429
33.0456562,-97.0675146
33.1766132,-96.7224738
32.7477094,-97.1170439
32.984782,-96.8294191
NA,
33.6767819,-96.6017824
NA,
29.5878278,-98.4734862
31.0729022,-97.6831302
33.2211103,-96.6824261
32.7328434,-97.0495783
32.9305573,-97.3104814
30.52337,-97.8197174
30.5823146,-96.279247
32.6030305,-96.812489
32.8837701,-96.7576798
30.2845746,-95.4799938
30.857292,-96.977049
30.0373112,-95.6059355
29.544989,-95.125743
32.9142603,-96.4444744
29.7206131,-98.0695914
30.1749091,-95.4572227
29.770922,-95.2002323
32.9001783,-97.3132649
29.5772333,-95.390408
32.5754521,-97.3212193
30.5115117,-98.304654
29.7712805,-94.9816893
32.9856083,-96.8985274
29.5907703,-98.590389
30.0049574,-95.2524045
NA,
30.3282967,-95.0937915
32.8968694,-97.3129275
32.6794615,-95.7220342
30.0012252,-95.5613177
30.014278,-95.4409351
31.9053405,-106.5650364
-14.2716616,-170.7016893
13.4991151,144.7755984
13.5136109,144.826581
NA,
